token_row_index,token_id,segment_id,text,text_stripped,start_sec,end_sec,duration_sec,is_empty,is_punctuation_like,prev_text,next_text,prev_end_sec,next_start_sec,gap_from_prev_sec,gap_to_next_sec,is_repeat_with_prev,near_30s_boundary,has_diar_overlap,best_overlap_sec,best_overlap_ratio,total_overlap_sec,total_overlap_ratio,best_speaker,best_diar_segment_id,speaker_count_overlapping
14583,14583,,,,5612.04,5612.9,0.8599999999996726,True,False,,,5612.04,5612.9,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14584,14584,,,,5612.9,5613.24,0.3400000000001455,True,False,,,5612.9,5613.24,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14585,14585,,,,5613.24,5613.48,0.23999999999978172,True,False,,,5613.24,5613.48,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14586,14586,,,,5613.48,5613.88,0.4000000000005457,True,False,,,5613.48,5613.88,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14587,14587,,,,5613.88,5614.14,0.2600000000002183,True,False,,,5613.88,5614.14,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14588,14588,,,,5614.14,5614.38,0.23999999999978172,True,False,,,5614.14,5614.38,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14589,14589,,,,5614.38,5614.98,0.5999999999994543,True,False,,,5614.38,5615.24,0.0,0.2600000000002183,False,False,False,0.0,0.0,0.0,0.0,,,0
14590,14590,,,,5615.24,5615.36,0.11999999999989086,True,False,,,5614.98,5615.36,0.2600000000002183,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14591,14591,,,,5615.36,5615.36,0.0,True,False,,,5615.36,5615.36,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14592,14592,,,,5615.36,5615.42,0.06000000000040018,True,False,,,5615.36,5615.42,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14593,14593,,,,5615.42,5616.08,0.6599999999998545,True,False,,,5615.42,5616.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14594,14594,,,,5616.08,5616.14,0.06000000000040018,True,False,,,5616.08,5616.14,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14595,14595,,,,5616.14,5616.34,0.1999999999998181,True,False,,,5616.14,5616.34,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14596,14596,,,,5616.34,5617.32,0.9799999999995634,True,False,,,5616.34,5617.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14597,14597,,,,5617.32,5617.78,0.4600000000000364,True,False,,,5617.32,5617.78,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14598,14598,,,,5617.78,5618.06,0.28000000000065484,True,False,,,5617.78,5618.06,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14599,14599,,,,5618.06,5618.18,0.11999999999989086,True,False,,,5618.06,5618.18,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14600,14600,,,,5618.18,5618.76,0.5799999999999272,True,False,,,5618.18,5618.76,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14601,14601,,,,5618.76,5619.14,0.38000000000010914,True,False,,,5618.76,5619.14,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14602,14602,,,,5619.14,5619.32,0.17999999999938154,True,False,,,5619.14,5619.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14603,14603,,,,5619.32,5619.54,0.22000000000025466,True,False,,,5619.32,5619.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14604,14604,,,,5619.54,5620.06,0.5200000000004366,True,False,,,5619.54,5620.06,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14605,14605,,,,5620.06,5620.16,0.0999999999994543,True,False,,,5620.06,5620.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14606,14606,,,,5620.16,5620.48,0.31999999999970896,True,False,,,5620.16,5621.080000000001,0.0,0.6000000000012733,False,False,False,0.0,0.0,0.0,0.0,,,0
14607,14607,,,,5621.080000000001,5621.56,0.47999999999956344,True,False,,,5620.48,5621.56,0.6000000000012733,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14608,14608,,,,5621.56,5621.76,0.1999999999998181,True,False,,,5621.56,5621.76,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14609,14609,,,,5621.76,5621.86,0.0999999999994543,True,False,,,5621.76,5621.86,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14610,14610,,,,5621.86,5622.22,0.3600000000005821,True,False,,,5621.86,5622.3,0.0,0.07999999999992724,False,False,False,0.0,0.0,0.0,0.0,,,0
14611,14611,,,,5622.3,5622.4,0.0999999999994543,True,False,,,5622.22,5622.4,0.07999999999992724,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14612,14612,,,,5622.4,5622.56,0.16000000000076398,True,False,,,5622.4,5622.56,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14613,14613,,,,5622.56,5623.54,0.9799999999995634,True,False,,,5622.56,5623.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14614,14614,,,,5623.54,5624.18,0.6400000000003274,True,False,,,5623.54,5624.18,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14615,14615,,,,5624.18,5624.78,0.5999999999994543,True,False,,,5624.18,5624.78,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14616,14616,,,,5624.78,5624.88,0.1000000000003638,True,False,,,5624.78,5624.88,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14617,14617,,,,5624.88,5624.94,0.05999999999949068,True,False,,,5624.88,5624.94,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14618,14618,,,,5624.94,5625.22,0.28000000000065484,True,False,,,5624.94,5625.22,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14619,14619,,,,5625.22,5625.34,0.11999999999989086,True,False,,,5625.22,5625.34,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14620,14620,,,,5625.34,5625.58,0.23999999999978172,True,False,,,5625.34,5625.58,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14621,14621,,,,5625.58,5625.86,0.27999999999974534,True,False,,,5625.58,5625.86,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14622,14622,,,,5625.86,5625.94,0.07999999999992724,True,False,,,5625.86,5625.94,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14623,14623,,,,5625.94,5626.22,0.28000000000065484,True,False,,,5625.94,5626.22,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14624,14624,,,,5626.22,5626.4,0.17999999999938154,True,False,,,5626.22,5626.4,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14625,14625,,,,5626.4,5626.42,0.020000000000436557,True,False,,,5626.4,5626.42,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14626,14626,,,,5626.42,5626.84,0.42000000000007276,True,False,,,5626.42,5626.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14627,14627,,,,5626.84,5627.32,0.47999999999956344,True,False,,,5626.84,5627.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14628,14628,,,,5627.32,5628.02,0.7000000000007276,True,False,,,5627.32,5628.02,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14629,14629,,,,5628.02,5628.16,0.13999999999941792,True,False,,,5628.02,5628.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14630,14630,,,,5628.16,5628.56,0.4000000000005457,True,False,,,5628.16,5628.56,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14631,14631,,,,5628.56,5628.68,0.11999999999989086,True,False,,,5628.56,5628.68,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14632,14632,,,,5628.68,5628.82,0.13999999999941792,True,False,,,5628.68,5628.82,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14633,14633,,,,5628.82,5629.06,0.24000000000069122,True,False,,,5628.82,5629.06,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14634,14634,,,,5629.06,5629.44,0.37999999999919964,True,False,,,5629.06,5629.44,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14635,14635,,,,5629.44,5629.5,0.06000000000040018,True,False,,,5629.44,5629.5,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14636,14636,,,,5629.5,5629.9,0.3999999999996362,True,False,,,5629.5,5629.9,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14637,14637,,,,5629.9,5630.78,0.8800000000001091,True,False,,,5629.9,5630.78,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14638,14638,,,,5630.78,5631.0,0.22000000000025466,True,False,,,5630.78,5631.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14639,14639,,,,5631.0,5631.08,0.07999999999992724,True,False,,,5631.0,5631.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14640,14640,,,,5631.08,5631.16,0.07999999999992724,True,False,,,5631.08,5631.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14641,14641,,,,5631.16,5631.6,0.4400000000005093,True,False,,,5631.16,5631.6,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14642,14642,,,,5631.6,5631.96,0.3599999999996726,True,False,,,5631.6,5631.96,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14643,14643,,,,5631.96,5632.12,0.15999999999985448,True,False,,,5631.96,5632.12,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14644,14644,,,,5632.12,5632.38,0.2600000000002183,True,False,,,5632.12,5632.38,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14645,14645,,,,5632.38,5632.58,0.1999999999998181,True,False,,,5632.38,5632.58,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14646,14646,,,,5632.58,5632.7,0.11999999999989086,True,False,,,5632.58,5632.7,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14647,14647,,,,5632.7,5633.02,0.32000000000061846,True,False,,,5632.7,5633.02,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14648,14648,,,,5633.02,5633.2,0.17999999999938154,True,False,,,5633.02,5633.2,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14649,14649,,,,5633.2,5633.44,0.23999999999978172,True,False,,,5633.2,5633.44,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14650,14650,,,,5633.44,5634.06,0.6200000000008004,True,False,,,5633.44,5634.06,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14651,14651,,,,5634.06,5634.24,0.17999999999938154,True,False,,,5634.06,5634.24,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14652,14652,,,,5634.24,5634.44,0.1999999999998181,True,False,,,5634.24,5634.44,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14653,14653,,,,5634.44,5634.8,0.3600000000005821,True,False,,,5634.44,5634.8,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14654,14654,,,,5634.8,5635.06,0.2600000000002183,True,False,,,5634.8,5635.06,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14655,14655,,,,5635.06,5635.38,0.31999999999970896,True,False,,,5635.06,5635.38,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14656,14656,,,,5635.38,5635.68,0.3000000000001819,True,False,,,5635.38,5635.68,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14657,14657,,,,5635.68,5635.84,0.15999999999985448,True,False,,,5635.68,5635.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14658,14658,,,,5635.84,5636.16,0.31999999999970896,True,False,,,5635.84,5636.76,0.0,0.6000000000003638,False,False,False,0.0,0.0,0.0,0.0,,,0
14659,14659,,,,5636.76,5637.24,0.47999999999956344,True,False,,,5636.16,5637.24,0.6000000000003638,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14660,14660,,,,5637.24,5637.6,0.3600000000005821,True,False,,,5637.24,5637.6,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14661,14661,,,,5637.6,5637.8,0.1999999999998181,True,False,,,5637.6,5637.8,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14662,14662,,,,5637.8,5637.84,0.03999999999996362,True,False,,,5637.8,5637.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14663,14663,,,,5637.84,5638.16,0.31999999999970896,True,False,,,5637.84,5638.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14664,14664,,,,5638.16,5638.8,0.6400000000003274,True,False,,,5638.16,5638.8,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14665,14665,,,,5638.8,5638.92,0.11999999999989086,True,False,,,5638.8,5638.92,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14666,14666,,,,5638.92,5639.0,0.07999999999992724,True,False,,,5638.92,5639.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14667,14667,,,,5639.0,5639.08,0.07999999999992724,True,False,,,5639.0,5639.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14668,14668,,,,5639.08,5639.18,0.1000000000003638,True,False,,,5639.08,5639.18,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14669,14669,,,,5639.18,5639.52,0.3400000000001455,True,False,,,5639.18,5639.52,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14670,14670,,,,5639.52,5639.66,0.13999999999941792,True,False,,,5639.52,5639.66,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14671,14671,,,,5639.66,5639.7,0.03999999999996362,True,False,,,5639.66,5639.7,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14672,14672,,,,5639.7,5640.56,0.8600000000005821,True,False,,,5639.7,5640.56,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14673,14673,,,,5640.56,5640.82,0.2599999999993088,True,False,,,5640.56,5640.82,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14674,14674,,,,5640.82,5641.14,0.32000000000061846,True,False,,,5640.82,5641.14,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14675,14675,,,,5641.14,5641.62,0.47999999999956344,True,False,,,5641.14,5641.62,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14676,14676,,,,5641.62,5642.3,0.680000000000291,True,False,,,5641.62,5642.3,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14677,14677,,,,5642.3,5642.54,0.23999999999978172,True,False,,,5642.3,5642.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14678,14678,,,,5642.54,5642.66,0.11999999999989086,True,False,,,5642.54,5642.66,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14679,14679,,,,5642.66,5642.88,0.22000000000025466,True,False,,,5642.66,5642.88,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14680,14680,,,,5642.88,5643.04,0.15999999999985448,True,False,,,5642.88,5643.04,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14681,14681,,,,5643.04,5643.28,0.23999999999978172,True,False,,,5643.04,5643.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14682,14682,,,,5643.28,5643.58,0.3000000000001819,True,False,,,5643.28,5643.58,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14683,14683,,,,5643.58,5644.2,0.6199999999998909,True,False,,,5643.58,5644.2,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14684,14684,,,,5644.2,5644.4,0.1999999999998181,True,False,,,5644.2,5644.4,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14685,14685,,,,5644.4,5644.68,0.28000000000065484,True,False,,,5644.4,5644.68,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14686,14686,,,,5644.68,5645.02,0.3400000000001455,True,False,,,5644.68,5645.02,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14687,14687,,,,5645.02,5645.16,0.13999999999941792,True,False,,,5645.02,5645.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14688,14688,,,,5645.16,5645.36,0.1999999999998181,True,False,,,5645.16,5645.36,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14689,14689,,,,5645.36,5645.9,0.5399999999999636,True,False,,,5645.36,5645.9,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14690,14690,,,,5645.9,5646.26,0.3600000000005821,True,False,,,5645.9,5646.26,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14691,14691,,,,5646.26,5646.48,0.21999999999934516,True,False,,,5646.26,5646.48,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14692,14692,,,,5646.48,5646.62,0.14000000000032742,True,False,,,5646.48,5646.62,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14693,14693,,,,5646.62,5646.8,0.18000000000029104,True,False,,,5646.62,5646.8,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14694,14694,,,,5646.8,5646.86,0.05999999999949068,True,False,,,5646.8,5646.86,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14695,14695,,,,5646.86,5646.92,0.06000000000040018,True,False,,,5646.86,5646.92,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14696,14696,,,,5646.92,5647.38,0.4600000000000364,True,False,,,5646.92,5647.38,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14697,14697,,,,5647.38,5647.48,0.0999999999994543,True,False,,,5647.38,5647.48,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14698,14698,,,,5647.48,5647.92,0.4400000000005093,True,False,,,5647.48,5647.92,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14699,14699,,,,5647.92,5648.22,0.3000000000001819,True,False,,,5647.92,5648.22,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14700,14700,,,,5648.22,5648.32,0.0999999999994543,True,False,,,5648.22,5648.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14701,14701,,,,5648.32,5648.42,0.1000000000003638,True,False,,,5648.32,5648.42,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14702,14702,,,,5648.42,5648.64,0.22000000000025466,True,False,,,5648.42,5648.64,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14703,14703,,,,5648.64,5648.78,0.13999999999941792,True,False,,,5648.64,5648.78,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14704,14704,,,,5648.78,5649.32,0.5399999999999636,True,False,,,5648.78,5649.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14705,14705,,,,5649.32,5649.44,0.11999999999989086,True,False,,,5649.32,5649.44,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14706,14706,,,,5649.44,5649.56,0.12000000000080036,True,False,,,5649.44,5649.56,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14707,14707,,,,5649.56,5649.84,0.27999999999974534,True,False,,,5649.56,5649.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14708,14708,,,,5649.84,5650.54,0.6999999999998181,True,False,,,5649.84,5650.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14709,14709,,,,5650.54,5650.7,0.15999999999985448,True,False,,,5650.54,5650.7,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14710,14710,,,,5650.7,5650.96,0.2600000000002183,True,False,,,5650.7,5650.96,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14711,14711,,,,5650.96,5651.16,0.1999999999998181,True,False,,,5650.96,5651.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14712,14712,,,,5651.16,5651.24,0.07999999999992724,True,False,,,5651.16,5651.24,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14713,14713,,,,5651.24,5651.58,0.3400000000001455,True,False,,,5651.24,5651.58,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14714,14714,,,,5651.58,5651.98,0.3999999999996362,True,False,,,5651.58,5651.98,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14715,14715,,,,5651.98,5652.28,0.3000000000001819,True,False,,,5651.98,5652.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14716,14716,,,,5652.28,5652.64,0.3600000000005821,True,False,,,5652.28,5652.64,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14717,14717,,,,5652.64,5653.02,0.38000000000010914,True,False,,,5652.64,5653.02,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14718,14718,,,,5653.02,5653.18,0.15999999999985448,True,False,,,5653.02,5653.18,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14719,14719,,,,5653.18,5653.42,0.23999999999978172,True,False,,,5653.18,5653.42,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14720,14720,,,,5653.42,5653.66,0.23999999999978172,True,False,,,5653.42,5655.06,0.0,1.4000000000005457,False,False,False,0.0,0.0,0.0,0.0,,,0
14721,14721,,,,5655.06,5655.54,0.47999999999956344,True,False,,,5653.66,5655.54,1.4000000000005457,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14722,14722,,,,5655.54,5655.68,0.14000000000032742,True,False,,,5655.54,5655.68,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14723,14723,,,,5655.68,5655.96,0.27999999999974534,True,False,,,5655.68,5655.96,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14724,14724,,,,5655.96,5656.08,0.11999999999989086,True,False,,,5655.96,5656.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14725,14725,,,,5656.08,5656.28,0.1999999999998181,True,False,,,5656.08,5656.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14726,14726,,,,5656.28,5656.98,0.6999999999998181,True,False,,,5656.28,5656.98,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14727,14727,,,,5656.98,5657.2,0.22000000000025466,True,False,,,5656.98,5657.2,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14728,14728,,,,5657.2,5657.5,0.3000000000001819,True,False,,,5657.2,5657.5,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14729,14729,,,,5657.5,5658.36,0.8599999999996726,True,False,,,5657.5,5658.36,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14730,14730,,,,5658.36,5658.54,0.18000000000029104,True,False,,,5658.36,5658.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14731,14731,,,,5658.54,5658.72,0.18000000000029104,True,False,,,5658.54,5658.72,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14732,14732,,,,5658.72,5658.94,0.21999999999934516,True,False,,,5658.72,5658.94,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14733,14733,,,,5658.94,5659.38,0.4400000000005093,True,False,,,5658.94,5659.38,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14734,14734,,,,5659.38,5659.48,0.0999999999994543,True,False,,,5659.38,5659.48,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14735,14735,,,,5659.48,5659.68,0.2000000000007276,True,False,,,5659.48,5659.68,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14736,14736,,,,5659.68,5660.08,0.3999999999996362,True,False,,,5659.68,5660.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14737,14737,,,,5660.08,5660.3,0.22000000000025466,True,False,,,5660.08,5660.3,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14738,14738,,,,5660.3,5660.56,0.2600000000002183,True,False,,,5660.3,5660.56,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14739,14739,,,,5660.56,5661.14,0.5799999999999272,True,False,,,5660.56,5661.14,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14740,14740,,,,5661.14,5661.84,0.6999999999998181,True,False,,,5661.14,5661.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14741,14741,,,,5661.84,5662.28,0.4399999999995998,True,False,,,5661.84,5662.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14742,14742,,,,5662.28,5662.34,0.06000000000040018,True,False,,,5662.28,5662.34,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14743,14743,,,,5662.34,5662.48,0.13999999999941792,True,False,,,5662.34,5662.48,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14744,14744,,,,5662.48,5662.74,0.2600000000002183,True,False,,,5662.48,5662.74,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14745,14745,,,,5662.74,5662.98,0.23999999999978172,True,False,,,5662.74,5662.98,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14746,14746,,,,5662.98,5663.58,0.6000000000003638,True,False,,,5662.98,5663.58,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14747,14747,,,,5663.58,5663.96,0.38000000000010914,True,False,,,5663.58,5663.96,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14748,14748,,,,5663.96,5664.34,0.38000000000010914,True,False,,,5663.96,5664.34,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14749,14749,,,,5664.34,5664.46,0.11999999999989086,True,False,,,5664.34,5664.46,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14750,14750,,,,5664.46,5664.68,0.22000000000025466,True,False,,,5664.46,5664.68,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14751,14751,,,,5664.68,5664.84,0.15999999999985448,True,False,,,5664.68,5664.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14752,14752,,,,5664.84,5665.4,0.5599999999994907,True,False,,,5664.84,5665.4,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14753,14753,,,,5665.4,5665.56,0.16000000000076398,True,False,,,5665.4,5665.56,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14754,14754,,,,5665.56,5665.96,0.3999999999996362,True,False,,,5665.56,5665.96,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14755,14755,,,,5665.96,5666.76,0.8000000000001819,True,False,,,5665.96,5666.76,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14756,14756,,,,5666.76,5667.1,0.3400000000001455,True,False,,,5666.76,5667.1,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14757,14757,,,,5667.1,5667.3,0.1999999999998181,True,False,,,5667.1,5667.3,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
14758,14758,,,,5667.3,5667.54,0.23999999999978172,True,False,,,5667.3,5667.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
