segment_id,text,segment_start_sec,segment_end_sec,segment_duration_sec,start_token_id,end_token_id,expected_token_count,actual_token_count,missing_token_count,first_token_start_sec,last_token_end_sec,token_coverage_duration_sec,coverage_ratio,max_internal_gap_sec,sum_internal_gaps_sec,internal_gap_count,repeat_count,orphan_token_count,speaker_count,speakers,near_30s_boundary,has_token_count_mismatch
wseg_003721,,,,,21967,21971,5,5,0,8363.48,8365.02,1.5400000000008731,,3.4200000000000728,3.4200000000000728,1,0,5,0,[],False,False
wseg_003791,,,,,22370,22373,4,4,0,8519.86,8521.72,1.859999999998763,,3.4200000000000728,3.4200000000000728,1,0,4,0,[],False,False
wseg_003690,,,,,21802,21804,3,3,0,8303.9,8304.64,0.7399999999997817,,3.4200000000000728,3.4200000000000728,1,0,3,0,[],False,False
wseg_003867,,,,,22765,22770,6,6,0,8674.18,8674.9,0.7199999999993452,,3.400000000001455,3.400000000001455,1,0,6,0,[],False,False
wseg_002918,,,,,17843,17845,3,3,0,6712.240000000001,6713.3,1.0599999999994907,,3.360000000000582,3.360000000000582,1,0,3,0,[],False,False
wseg_005934,,,,,37770,37776,7,7,0,14991.44,14993.56,2.1199999999989814,,3.320000000001528,3.320000000001528,1,0,7,0,[],False,False
wseg_000765,,,,,5454,5457,4,4,0,1760.46,1761.56,1.099999999999909,,3.2799999999999727,3.2799999999999727,1,0,4,0,[],False,False
wseg_004735,,,,,28591,28591,1,1,0,11762.56,11762.94,0.38000000000101863,,3.2399999999997817,3.2399999999997817,1,0,1,0,[],False,False
wseg_005015,,,,,30247,30251,5,5,0,12333.060000000001,12334.8,1.7399999999979627,,3.2000000000007276,3.2000000000007276,1,0,5,0,[],False,False
wseg_000333,,,,,2784,2786,3,3,0,891.28,892.9,1.6200000000000045,,3.199999999999932,3.199999999999932,1,0,3,0,[],False,False
wseg_000365,,,,,2957,2960,4,4,0,952.6,954.58,1.9800000000000182,,3.17999999999995,3.17999999999995,1,0,4,0,[],False,False
wseg_004052,,,,,23756,23758,3,3,0,10180.12,10183.18,3.0599999999994907,,3.1599999999998545,3.1599999999998545,1,0,3,0,[],False,False
wseg_004484,,,,,27042,27048,7,7,0,11260.12,11262.32,2.1999999999989086,,3.139999999999418,3.139999999999418,1,0,7,0,[],False,False
wseg_003862,,,,,22749,22751,3,3,0,8661.12,8662.52,1.3999999999996362,,3.039999999999054,3.039999999999054,1,0,3,0,[],False,False
wseg_001157,,,,,7602,7605,4,4,0,2546.38,2547.64,1.2599999999997635,,3.019999999999982,3.019999999999982,1,0,4,0,[],False,False
wseg_004032,,,,,23670,23674,5,5,0,9014.42,9015.82,1.3999999999996362,,3.0,3.0,1,0,5,0,[],False,False
wseg_003930,,,,,23127,23130,4,4,0,8805.740000000002,8806.72,0.9799999999977445,,2.9800000000032014,2.9800000000032014,1,0,4,0,[],False,False
wseg_000606,,,,,4419,4426,8,8,0,1438.48,1441.06,2.5799999999999272,,2.980000000000018,2.980000000000018,1,0,8,0,[],False,False
wseg_005700,,,,,36128,36137,10,10,0,14453.14,14456.74,3.600000000000364,,2.8400000000001455,2.8400000000001455,1,0,10,0,[],False,False
wseg_000352,,,,,2879,2883,5,5,0,926.62,927.66,1.0399999999999636,,2.840000000000032,2.840000000000032,1,0,5,0,[],False,False
wseg_003044,,,,,18500,18500,1,1,0,6969.94,6970.34,0.4000000000005457,,2.839999999999236,2.839999999999236,1,0,1,0,[],False,False
wseg_002491,,,,,15259,15262,4,4,0,5844.18,5844.94,0.7599999999993088,,2.8200000000006185,2.8200000000006185,1,0,4,0,[],False,False
wseg_002627,,,,,16087,16089,3,3,0,6129.52,6130.34,0.819999999999709,,2.800000000000182,2.800000000000182,1,0,3,0,[],False,False
wseg_005477,,,,,33597,33610,14,14,0,13574.86,13579.66,4.799999999999272,,2.7600000000002183,2.779999999998836,2,0,14,0,[],False,False
wseg_004673,,,,,28144,28150,7,7,0,11634.92,11636.68,1.7600000000002183,,2.7000000000007276,2.7000000000007276,1,0,7,0,[],False,False
wseg_005291,,,,,31986,31991,6,6,0,12870.12,12871.6,1.4799999999995634,,2.6999999999989086,2.6999999999989086,1,0,6,0,[],False,False
wseg_004848,,,,,29280,29287,8,8,0,11996.38,11998.92,2.540000000000873,,2.639999999999418,2.639999999999418,1,0,8,0,[],False,False
wseg_001874,,,,,11849,11851,3,3,0,4559.38,4560.26,0.8800000000001091,,2.639999999999418,2.639999999999418,1,0,3,0,[],False,False
wseg_005820,,,,,37038,37040,3,3,0,14735.3,14736.96,1.6599999999998545,,2.6200000000008004,2.6200000000008004,1,0,3,0,[],False,False
wseg_004937,,,,,29773,29784,12,12,0,12173.1,12174.92,1.819999999999709,,2.600000000000364,2.600000000000364,1,0,12,0,[],False,False
wseg_005935,,,,,37777,37780,4,4,0,14996.880000000001,14998.98,2.099999999998545,,2.600000000000364,2.600000000000364,1,0,4,0,[],False,False
wseg_005212,,,,,31422,31422,1,1,0,12720.78,12721.56,0.7799999999988358,,2.600000000000364,2.600000000000364,1,0,1,0,[],False,False
wseg_000833,,,,,5856,5859,4,4,0,1898.8,1900.2,1.400000000000091,,2.599999999999909,2.599999999999909,1,0,4,0,[],False,False
wseg_006180,,,,,39278,39282,5,5,0,15489.08,15489.86,0.7800000000006548,,2.599999999998545,2.599999999998545,1,0,5,0,[],False,False
wseg_002581,,,,,15811,15814,4,4,0,6024.18,6025.18,1.0,,2.5799999999999272,2.5799999999999272,1,0,4,0,[],False,False
wseg_003151,,,,,19025,19029,5,5,0,7187.26,7188.72,1.4600000000000364,,2.5599999999994907,2.5599999999994907,1,0,5,0,[],False,False
wseg_003520,,,,,20993,20996,4,4,0,7947.1,7949.04,1.9399999999995998,,2.5399999999999636,2.5399999999999636,1,0,4,0,[],False,False
wseg_004589,,,,,27668,27671,4,4,0,11473.1,11473.6,0.5,,2.4800000000013824,2.4800000000013824,1,0,4,0,[],False,False
wseg_001868,,,,,11820,11824,5,5,0,4548.5,4549.84,1.3400000000001455,,2.4600000000000364,2.4600000000000364,1,0,5,0,[],False,False
wseg_005822,,,,,37044,37049,6,6,0,14740.72,14741.84,1.1200000000008004,,2.459999999999127,2.459999999999127,1,0,6,0,[],False,False
wseg_003919,,,,,23059,23063,5,5,0,8781.7,8782.64,0.9399999999986903,,2.4400000000005093,2.4400000000005093,1,0,5,0,[],False,False
wseg_005702,,,,,36141,36147,7,7,0,14460.72,14462.3,1.5799999999999272,,2.4200000000000728,2.4200000000000728,1,0,7,0,[],False,False
wseg_004408,,,,,26600,26605,6,6,0,11118.960000000001,11120.2,1.2399999999997817,,2.400000000001455,2.400000000001455,1,0,6,0,[],False,False
wseg_000003,,,,,30,39,10,10,0,23.2,26.68,3.4800000000000004,,2.3999999999999986,2.460000000000001,2,0,10,0,[],False,False
wseg_002755,,,,,16857,16859,3,3,0,6381.639999999999,6382.5,0.8600000000005821,,2.399999999999636,2.399999999999636,1,0,3,0,[],False,False
wseg_004532,,,,,27334,27334,1,1,0,11360.02,11360.68,0.6599999999998545,,2.399999999999636,2.399999999999636,1,0,1,0,[],False,False
wseg_003782,,,,,22333,22336,4,4,0,8500.039999999999,8501.4,1.360000000000582,,2.3800000000010186,2.3800000000010186,1,0,4,0,[],False,False
wseg_000296,,,,,2524,2528,5,5,0,815.18,816.54,1.3600000000000136,,2.3600000000000136,2.3600000000000136,1,0,5,0,[],False,False
wseg_001875,,,,,11852,11852,1,1,0,4562.9,4563.5,0.6000000000003638,,2.3599999999996726,2.3599999999996726,1,0,1,0,[],False,False
wseg_003682,,,,,21766,21771,6,6,0,8286.92,8288.68,1.7600000000002183,,2.3400000000001455,2.3400000000001455,1,0,6,0,[],False,False
wseg_003629,,,,,21468,21470,3,3,0,8179.82,8181.16,1.3400000000001455,,2.3400000000001455,2.3400000000001455,1,0,3,0,[],False,False
wseg_005630,,,,,35475,35480,6,6,0,14215.96,14217.42,1.4600000000009459,,2.280000000000655,2.280000000000655,1,0,6,0,[],False,False
wseg_003946,,,,,23220,23220,1,1,0,8839.6,8840.24,0.6399999999994179,,2.280000000000655,2.280000000000655,1,0,1,0,[],False,False
wseg_002316,,,,,14182,14184,3,3,0,5475.26,5476.3,1.0399999999999636,,2.2799999999997453,2.2799999999997453,1,0,3,0,[],False,False
wseg_004023,,,,,23621,23623,3,3,0,8989.02,8990.1,1.0799999999999272,,2.219999999999345,2.219999999999345,1,0,3,0,[],False,False
wseg_005251,,,,,31693,31695,3,3,0,12799.36,12800.54,1.180000000000291,,2.2000000000007276,2.399999999999636,2,0,3,0,[],False,False
wseg_001372,,,,,8924,8926,3,3,0,2975.0,2975.76,0.7600000000002183,,2.199999999999818,2.199999999999818,1,0,3,0,[],False,False
wseg_004523,,,,,27280,27283,4,4,0,11340.96,11342.62,1.6600000000016735,,2.1999999999989086,2.1999999999989086,1,0,4,0,[],False,False
wseg_000591,,,,,4318,4323,6,6,0,1410.26,1411.86,1.599999999999909,,2.1800000000000637,2.3199999999999363,2,0,6,0,[],False,False
wseg_004794,,,,,28985,28988,4,4,0,11891.0,11892.56,1.5599999999994907,,2.1600000000016735,2.1600000000016735,1,0,4,0,[],False,False
wseg_000960,,,,,6606,6608,3,3,0,2153.3,2154.64,1.3399999999996908,,2.1600000000003092,2.1600000000003092,1,0,3,0,[],False,False
wseg_005411,,,,,32730,32750,21,21,0,13259.5,13264.24,4.739999999999782,,2.140000000001237,2.140000000001237,1,0,21,0,[],False,False
wseg_004637,,,,,27919,27919,1,1,0,11566.46,11566.82,0.3600000000005821,,2.1199999999989814,2.1199999999989814,1,0,1,0,[],False,False
wseg_004373,,,,,26357,26360,4,4,0,11049.22,11050.34,1.1200000000008004,,2.100000000000364,2.100000000000364,1,0,4,0,[],False,False
wseg_004727,,,,,28534,28536,3,3,0,11747.18,11748.12,0.9400000000005093,,2.100000000000364,2.100000000000364,1,0,3,0,[],False,False
wseg_004819,,,,,29120,29121,2,2,0,11940.8,11941.68,0.8800000000010186,,2.100000000000364,2.100000000000364,1,0,2,0,[],False,False
wseg_001150,,,,,7575,7578,4,4,0,2530.08,2531.88,1.800000000000182,,2.099999999999909,2.099999999999909,1,0,4,0,[],False,False
wseg_002238,,,,,13733,13740,8,8,0,5320.24,5322.22,1.980000000000473,,2.0999999999994543,2.0999999999994543,1,0,8,0,[],False,False
wseg_003214,,,,,19354,19356,3,3,0,7311.44,7312.18,0.7400000000006912,,2.099999999998545,2.099999999998545,1,0,3,0,[],False,False
wseg_003929,,,,,23116,23126,11,11,0,8801.76,8803.66,1.8999999999996362,,2.0800000000017462,2.0800000000017462,1,0,11,0,[],False,False
wseg_004448,,,,,26823,26824,2,2,0,11194.42,11195.44,1.0200000000004366,,2.0599999999994907,2.0599999999994907,1,0,2,0,[],False,False
wseg_005849,,,,,37204,37209,6,6,0,14815.76,14817.66,1.8999999999996362,,2.0200000000004366,2.0200000000004366,1,0,6,0,[],False,False
wseg_000281,,,,,2438,2440,3,3,0,785.76,786.9,1.1399999999999864,,2.0,2.0,1,0,3,0,[],False,False
wseg_001984,,,,,12329,12332,4,4,0,4773.06,4774.02,0.9600000000000364,,1.9799999999995634,1.9799999999995634,1,0,4,0,[],False,False
wseg_001911,,,,,11985,11990,6,6,0,4626.7,4629.48,2.7799999999997453,,1.9600000000000364,1.9600000000000364,1,0,6,0,[],False,False
